つぶ	神戸投資勉強会	1429	日本アクア	790	887	12.3%					サバイブ51	湘南投資勉強会	6131	浜井産業	1147	1431	24.8%										
ぺるる	湘南投資勉強会	5017	富士石油	253	365	44.3%					アディ	湘南投資勉強会	2778	パレモ・ホールディングス	178	175	-1.7%										
きよし(湘南)	湘南投資勉強会	5031	モイ	366	249	-32.0%					加藤バネ男	神戸投資勉強会	3415	ＴＯＫＹＯＢＡＳＥ	297	302	1.7%										
きよし(神戸)	神戸投資勉強会	5031	モイ	366	249	-32.0%					加藤バネ男	神戸投資勉強会	3422	Ｊ－ＭＡＸ	596	483	-19.0%										
たお	湘南投資勉強会	5032	ＡＮＹＣＯＬＯＲ	3155	3110	-1.4%					ヒデゾー	湘南投資勉強会	6656	インスペック	946	1041	10.0%										
oct	湘南投資勉強会	5032	ＡＮＹＣＯＬＯＲ	3155	3110	-1.4%					ヒデゾー	湘南投資勉強会	6966	三井ハイテック	6550	7360	12.4%										
oct	湘南投資勉強会	5034	ＵＮＥＲＲＹ	2305	2055	-10.8%					ﾐﾘｵﾝﾊﾞｶﾞｰ	神戸投資勉強会	3665	エニグモ	651	367	-43.6%										
おむすび?	神戸投資勉強会	5034	ＵＮＥＲＲＹ	2305	2055	-10.8%					むね坊主	神戸投資勉強会	6946	日本アビオニクス	3650	8200	124.7%										
ちぃ	湘南投資勉強会	5034	ＵＮＥＲＲＹ	2305	2055	-10.8%					むね坊主	神戸投資勉強会	7256	河西工業	133	193	45.1%										
なーたん	湘南投資勉強会	5070	ドラフト	375	707	88.5%					oct	湘南投資勉強会	2157	コシダカホールディングス	979	1088	11.1%										
大きなかぶ	湘南投資勉強会	5070	ドラフト	375	707	88.5%					oct	湘南投資勉強会	3491	ＧＡＴＥＣＨＮＯＬＯＧＩＥＳ	1233	1313	6.5%										
あさか	湘南投資勉強会	5070	ドラフト	375	707	88.5%					oct	湘南投資勉強会	8130	サンゲツ	2125	3100	45.9%										
roku	湘南投資勉強会	5070	ドラフト	375	707	88.5%					oct	湘南投資勉強会	8891	ＡＭＧホールディングス	1342	1982	47.7%										
キリン@神戸投資勉強会	神戸投資勉強会	5071	ヴィス	1055	1009	-4.4%					ぷに丸	湘南投資勉強会	4483	ＪＭＤＣ	3730	4263	14.3%										
Nami	湘南投資勉強会	5071	ヴィス	1055	1009	-4.4%					ぷに丸	湘南投資勉強会	9216	ビーウィズ	1080	2071	91.8%										
ゆっき	湘南投資勉強会	5074	テスホールディングス	738	436	-40.9%					初心	湘南投資勉強会	4439	東名	1670	1818	8.9%										
りんたん	湘南投資勉強会	5078	セレコーポレーション	2500	3210	28.4%					かもめ	湘南投資勉強会	9318	アジア開発キャピタル	3		#VALUE!										
うわん	神戸投資勉強会	5121	藤倉コンポジット	826	1379	66.9%					SHINJI	神戸投資勉強会	2726	パルグループＨＬＤＧＳ	1271.5	2464	93.8%										
ゆうと	神戸投資勉強会	5121	藤倉コンポジット	826	1379	66.9%					SHINJI	神戸投資勉強会	札2928	ライザップ	140	266	90.0%										
まいる	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%					銭闘志	湘南投資勉強会	1429	日本アクア	790	887	12.3%										
初心	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%					大きなかぶ	湘南投資勉強会	4177	ｉ‐ｐｌｕｇ	1320	1158	-12.3%										
大きなかぶ	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%					大きなかぶ	湘南投資勉強会	4387	ＺＵＵ	962	672	-30.1%										
イタル	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%					銭闘志	湘南投資勉強会	4661	オリエンタルランド	3822	5251	37.4%										
らう	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%					大きなかぶ	湘南投資勉強会	5070	ドラフト	375	707	88.5%										
ののこ	神戸投資勉強会	5125	ファインズ	1335	574	-57.0%					銭闘志	湘南投資勉強会	5401	日本製鉄	2368	3230	36.4%										
あそびにん (KN)	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%					銭闘志	湘南投資勉強会	6083	ＥＲＩホールディングス	1165	1712	47.0%										
ぷに丸	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%					銭闘志	湘南投資勉強会	6395	タダノ	900	1179	31.0%										
りんたん	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%					大きなかぶ	湘南投資勉強会	6578	エヌリンクス	179	259	44.7%										
雪	神戸投資勉強会	5125	ファインズ	1335	574	-57.0%					大きなかぶ	湘南投資勉強会	7089	フォースタートアップス	2155	1739	-19.3%										
ぺるる	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%					銭闘志	湘南投資勉強会	8345	岩手銀行	1927	2501	29.8%										
yama	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%					銭闘志	湘南投資勉強会	8377	ほくほくフィナンシャルＧ	950	1523.5	60.4%										
よしぼん	神戸投資勉強会	5125	ファインズ	1335	574	-57.0%					大きなかぶ	湘南投資勉強会	9552	Ｍ＆Ａ総合研究所	2013.3333	4475	122.3%										
らう	湘南投資勉強会	5127	グッピーズ	1523	2649	73.9%					roku	湘南投資勉強会	3979	うるる	1479	1600	8.2%										
株ポン　pekepeke	湘南投資勉強会	5127	グッピーズ	1523	2649	73.9%					roku	湘南投資勉強会	4262	ニフティライフスタイル	857	837	-2.3%										
ヒデゾー	湘南投資勉強会	5127	グッピーズ	1523	2649	73.9%					roku	湘南投資勉強会	6049	イトクロ	271	328	21.0%										
モモクリン（momokurin）	湘南投資勉強会	5129	ＦＩＸＥＲ	2223	1391	-37.4%					栗エイタ	湘南投資勉強会	3675	クロス・マーケティングＧ	741	557	-24.8%										
オニール好きの投資家	湘南投資勉強会	5129	ＦＩＸＥＲ	2223	1391	-37.4%					栗エイタ	湘南投資勉強会	4531	有機合成薬品	289	282	-2.4%										
hide	湘南投資勉強会	5136	ｔｒｉｐｌａ	2000	1575	-21.3%					よっしー??	神戸投資勉強会	3415	ＴＯＫＹＯＢＡＳＥ	297	302	1.7%										
ののこ	神戸投資勉強会	5136	ｔｒｉｐｌａ	2000	1575	-21.3%					らう	湘南投資勉強会	4667	アイサンテクノロジー	1537	1652	7.5%										
きよし(湘南)	湘南投資勉強会	5136	ｔｒｉｐｌａ	2000	1575	-21.3%					らう	湘南投資勉強会	5127	グッピーズ	1523	2649	73.9%										
モモクリン（momokurin）	湘南投資勉強会	5136	ｔｒｉｐｌａ	2000	1575	-21.3%					らう	湘南投資勉強会	6033	エクストリーム	1190	1235	3.8%										
サントーシー	湘南投資勉強会	5136	ｔｒｉｐｌａ	2000	1575	-21.3%					らう	湘南投資勉強会	7081	コーユーレンティア	1470	2070	40.8%										
ayame	湘南投資勉強会	5136	ｔｒｉｐｌａ	2000	1575	-21.3%					よっしー??	神戸投資勉強会	7298	八千代工業	1280	1388	8.4%										
カリティクス	湘南投資勉強会	5136	ｔｒｉｐｌａ	2000	1575	-21.3%					よっしー??	神戸投資勉強会	7600	日本エム・ディ・エム	836	759	-9.2%										
Kent	湘南投資勉強会	5136	ｔｒｉｐｌａ	2000	1575	-21.3%					よっしー??	神戸投資勉強会	7636	ハンズマン	985	942	-4.4%										
先高	湘南投資勉強会	5136	ｔｒｉｐｌａ	2000	1575	-21.3%					らう	湘南投資勉強会	7725	インターアクション	1588	1083	-31.8%										
サバイブ51	湘南投資勉強会	5139	オープンワーク	1058.75	841	-20.6%					よっしー??	神戸投資勉強会	2107	東洋精糖	854	2040	138.9%										
タカ@takanovalue	神戸投資勉強会	5194	相模ゴム	733	899	22.6%					きよし(湘南)	湘南投資勉強会	3931	バリューゴルフ	1346	926	-31.2%										
新田明くん	神戸投資勉強会	5218	オハラ	1107	1087	-1.8%					ヒデゾー	湘南投資勉強会	9204	スカイマーク	1382	1014	-26.6%										
タイ	湘南投資勉強会	5244	ＪＩＧ．ＪＰ	454	319	-29.7%					ロニー	湘南投資勉強会	7140	ペットゴー	1107	1254	13.3%										
rei	神戸投資勉強会	5288	アジアパイルＨＤ	560	703	25.5%					かんざき	湘南投資勉強会	4442	バルテス	945.3333	967	2.3%										
キリン@神戸投資勉強会	神戸投資勉強会	5288	アジアパイルＨＤ	560	703	25.5%					かんざき	湘南投資勉強会	8515	アイフル	376	380	1.1%										
ふくろう	湘南投資勉強会	5310	東洋炭素	3720	4785	28.6%					かっつ、	神戸投資勉強会	7849	スターツ出版	2940	3685	25.3%										
ひんご	湘南投資勉強会	5381	ＭＩＰＯＸ	719	452	-37.1%					栗エイタ	湘南投資勉強会	9229	サンウェルズ	2310	2496	8.1%										
銭闘志	湘南投資勉強会	5401	日本製鉄	2368	3230	36.4%					えびす	湘南投資勉強会	7781	平山ホールディングス	683	940	37.6%										
でふし	神戸投資勉強会	5444	大和工業	4505	7441	65.2%					thun	湘南投資勉強会	2427	アウトソーシング	939	1740	85.3%										
雪	神戸投資勉強会	5726	大阪チタニウム	3850	2712	-29.6%					ロニー	湘南投資勉強会	3326	ランシステム	323	385	19.2%										
josui	湘南投資勉強会	5726	大阪チタニウム	3850	2712	-29.6%					ロニー	湘南投資勉強会	福3047	トラックワン	278	380	36.7%										
でふし	神戸投資勉強会	5727	東邦チタニウム	2598	1896	-27.0%					りんたん	湘南投資勉強会	4875	メディシノバ・インク	315	210	-33.3%										
hide	湘南投資勉強会	5803	フジクラ	968	1084.5	12.0%					サントーシー	湘南投資勉強会	3496	アズーム	4930	7200	46.0%										
株ポン　pekepeke	湘南投資勉強会	5830	いよぎんホールディンク	694	947.2	36.5%					うわん	神戸投資勉強会	3665	エニグモ	651	367	-43.6%										
サントーシー	湘南投資勉強会	5834	ＳＢＩリーシングサービス	2935	2547	-13.2%					モモクリン（momokurin）	湘南投資勉強会	3903	ｇｕｍｉ	919	443	-51.8%										
キリン@神戸投資勉強会	神戸投資勉強会	5852	アーレステイ	442	704	59.3%					tony	神戸投資勉強会	4833	ＳＵＣＣＥＳＳＨＯＬＤＥＲＳ	104	96	-7.7%										
栗エイタ	湘南投資勉強会	5902	ホッカンホールディングス	1348	1626	20.6%					きよし(神戸)	神戸投資勉強会	2196	エスクリ	309	294	-4.9%										
めそ	湘南投資勉強会	5932	三協立山	535	783	46.4%					あせろら	湘南投資勉強会	9554	ＡＶｉＣ	1174	776	-33.9%										
SHINJI	神戸投資勉強会	5981	東京製綱	855	1335	56.1%					yama	湘南投資勉強会	9554	ＡＶｉＣ	1174	776	-33.9%										
ののこ	神戸投資勉強会	5981	東京製綱	855	1335	56.1%					yama	湘南投資勉強会	9556	ＩＮＴＬＯＯＰ	6290	3245	-48.4%										
josui	湘南投資勉強会	6016	ジャパンエンジンコーポ	1253	7180	473.0%					AK	湘南投資勉強会	2978	ツクルバ	728	854	17.3%				AK	湘南投資勉強会	9552	Ｍ＆Ａ総合研究所	2013.3333	4475	122.3%
愛鷹	湘南投資勉強会	6023	ダイハツデイ－ゼル	509	985	93.5%					Nami	湘南投資勉強会	9215	ＣＡＳＹ	800	923	15.4%										
くま	湘南投資勉強会	6027	弁護士ドットコム	2619	4355	66.3%					tanki	神戸投資勉強会	4169	ＥＮＥＣＨＡＮＧＥ	1038	1035	-0.3%										
らう	湘南投資勉強会	6033	エクストリーム	1190	1235	3.8%					てざわり	湘南投資勉強会	4019	スタメン	636	807	26.9%										
めがね	湘南投資勉強会	6035	アイ・アールジャパンＨＤ	1754	1518	-13.5%					やっしー	神戸投資勉強会	6390	加藤製作所	699	1265	81.0%										
先高	湘南投資勉強会	6040	日本スキー場開発	1014	938	-7.5%					ポンポコたぬき	神戸投資勉強会	2170	リンクアンドモチベーション	627	557	-11.2%										
ﾐﾘｵﾝﾊﾞｶﾞｰ	神戸投資勉強会	6040	日本スキー場開発	1014	938	-7.5%					ポンポコたぬき	神戸投資勉強会	7110	クラシコム	1401	1340	-4.4%										
かもめ	湘南投資勉強会	6042	ニッキ	1772	2378	34.2%					えびす	湘南投資勉強会	3179	シュッピン	1222	1187	-2.9%										
タカ@takanovalue	神戸投資勉強会	6046	リンクバル	208	174	-16.3%					ゆっき	湘南投資勉強会	4387	ＺＵＵ	962	672	-30.1%										
ﾐﾘｵﾝﾊﾞｶﾞｰ	神戸投資勉強会	6046	リンクバル	208	174	-16.3%					ゆっき	湘南投資勉強会	5074	テスホールディングス	738	436	-40.9%										
roku	湘南投資勉強会	6049	イトクロ	271	328	21.0%					きよし(神戸)	神戸投資勉強会	6172	メタップス	560	886	58.2%										
あんこ	湘南投資勉強会	6058	ベクトル	1274	1134	-11.0%					むね坊主	神戸投資勉強会	7279	ハイレックスコーポレーション	1075	1359	26.4%										
たぐけん	湘南投資勉強会	6061	ユニバーサル園芸社	3115	3515	12.8%					さざなみ	湘南投資勉強会	RIOT	ライオット	5.64	15.47	174.3%										
イタル	湘南投資勉強会	6062	チャームケアコーポレーション	1208	1267	4.9%					たぐけん	湘南投資勉強会	7079	ＷＤＢココ	5550	4645	-16.3%										
タイ	湘南投資勉強会	6067	インパクトＨＤ	3890	4490	15.4%					くま	湘南投資勉強会	3900	クラウドワークス	1510	1266	-16.2%										
あせろら	湘南投資勉強会	6067	インパクトＨＤ	3890	4490	15.4%					くま	湘南投資勉強会	3914	ＪＩＧ－ＳＡＷ	4575	4630	1.2%										
バシマエ	湘南投資勉強会	6067	インパクトＨＤ	3890	4490	15.4%					クロロ	神戸投資勉強会	6571	キュービーネットＨＬＤＧＳ	1339	1500	12.0%										
銭闘志	湘南投資勉強会	6083	ＥＲＩホールディングス	1165	1712	47.0%					あせろら	湘南投資勉強会	4169	ＥＮＥＣＨＡＮＧＥ	1038	1035	-0.3%										
タイ	湘南投資勉強会	6083	ＥＲＩホールディングス	1165	1712	47.0%					あせろら	湘南投資勉強会	8151	東陽テクニカ	1314	1413	7.5%										
ひんご	湘南投資勉強会	6104	芝浦機械	2700	3460	28.1%					かもめ	湘南投資勉強会	6042	ニッキ	1772	2378	34.2%										
rurio	神戸投資勉強会	6121	ＴＡＫＩＳＡＷＡ	1076	2595	141.2%					fukufukurou	神戸投資勉強会	4977	新田ゼラチン	830	761	-8.3%				えびす	湘南投資勉強会	7014	名村造船所	383	1266	230.5%
サバイブ51	湘南投資勉強会	6131	浜井産業	1147	1431	24.8%					きよし(湘南)	湘南投資勉強会	4331	テイクアンドギヴニーズ	1413	1185	-16.1%										
サバイブ51	湘南投資勉強会	6158	和井田製作所	953	1029	8.0%					タイ	湘南投資勉強会	7640	トップカルチャー	180	158	-12.2%										
きよし(湘南)	湘南投資勉強会	6172	メタップス	560	886	58.2%					yama	湘南投資勉強会	7140	ペットゴー	1107	1254	13.3%										
きよし(神戸)	神戸投資勉強会	6172	メタップス	560	886	58.2%					yama	湘南投資勉強会	9271	和心	441	376	-14.7%										
お多福	湘南投資勉強会	6184	鎌倉新書	942	553	-41.3%					初心	湘南投資勉強会	7456	松田産業	2243	2396	6.8%										
きよし(神戸)	神戸投資勉強会	6186	一蔵	444	582	31.1%					オニール好きの投資家	湘南投資勉強会	4419	ＦＩＮＡＴＥＸＴホールディンク	496	662	33.5%										
きよし(湘南)	湘南投資勉強会	6186	一蔵	444	582	31.1%					オニール好きの投資家	湘南投資勉強会	7095	ＭＡＣＢＥＥＰＬＡＮＥＴ	10330	18500	79.1%										
ぺるる	湘南投資勉強会	6190	フェニックスバイオ	692	466	-32.7%					株ピ孔明	神戸投資勉強会	7071	アンビスホールディングス	3290	3005	-8.7%										
ポンポコたぬき	神戸投資勉強会	6226	守谷輸送機工業	748	1246	66.6%					SHINJI	神戸投資勉強会	3880	大王製紙	987	1123	13.8%										
茶々丸	神戸投資勉強会	6226	守谷輸送機工業	748	1246	66.6%					tanki	神戸投資勉強会	4439	東名	1670	1818	8.9%										
先高	湘南投資勉強会	6226	守谷輸送機工業	748	1246	66.6%					SHINJI	神戸投資勉強会	4751	サイバーエージェント	1159	885.1	-23.6%										
グコウさん	神戸投資勉強会	6226	守谷輸送機工業	748	1246	66.6%					SHINJI	神戸投資勉強会	5981	東京製綱	855	1335	56.1%										
トム	湘南投資勉強会	6226	守谷輸送機工業	748	1246	66.6%					SHINJI	神戸投資勉強会	7256	河西工業	133	193	45.1%										
hide	湘南投資勉強会	6235	オプトラン	2465	1631	-33.8%					株ポン　pekepeke	湘南投資勉強会	札2928	ライザップ	140	266	90.0%										
アディ	湘南投資勉強会	6238	フリュー	1039	1394	34.2%					えむ	湘南投資勉強会	7386	ジャパンワランティサポート	2730	3850	41.0%										
スーパーこさく	神戸投資勉強会	6245	ヒラノテクシード	2332	1799	-22.9%					リネラブ	神戸投資勉強会	6460	セガサミーホールディングス	1928	1972	2.3%										
nobukichi?49	湘南投資勉強会	6249	ゲームカード・ジョイコＨＤ	2051	2240	9.2%					シャカ	湘南投資勉強会	4390	ＩＰＳ	2704	2093	-22.6%										
よしぼん	神戸投資勉強会	6258	平田機工	5540	6290	13.5%					ココア	湘南投資勉強会	7608	エスケイジャパン	603	779	29.2%										
hokusansan1	神戸投資勉強会	6266	タツモ	1625	2770	70.5%					rurio	神戸投資勉強会	3679	じげん	374	531	42.0%										
sasuke N	湘南投資勉強会	6323	ローツェ	7680	15060	96.1%					KM Kevin	神戸投資勉強会	GOOG	アルファベットC	89.24	140.93	57.9%										
rurio	神戸投資勉強会	6330	東洋エンジニア	592	787	32.9%					オニール好きの投資家	湘南投資勉強会	9560	プログリット	256	907	254.3%										
トム	湘南投資勉強会	6337	テセック	2927	2422	-17.3%					ヨシ	湘南投資勉強会	3861	王子ホールディングス	518	543	4.8%										
カリティクス	湘南投資勉強会	6337	テセック	2927	2422	-17.3%					ヨシ	湘南投資勉強会	4192	スパイダープラス	651	739	13.5%										
ひんご	湘南投資勉強会	6337	テセック	2927	2422	-17.3%					ヨシ	湘南投資勉強会	札5039	キットアライブ	1134	1180	4.1%										
加藤バネ男	神戸投資勉強会	6357	三精テクノロジーズ	783	1151	47.0%					あせろら	湘南投資勉強会	6539	ＭＳ－Ｊａｐａｎ	1053	1134	7.7%										
やっしー	神戸投資勉強会	6390	加藤製作所	699	1265	81.0%					rei	神戸投資勉強会	3979	うるる	1479	1600	8.2%										
銭闘志	湘南投資勉強会	6395	タダノ	900	1179	31.0%					お多福	湘南投資勉強会	3791	ＩＧポート	2154	4680	117.3%										
よっしー??	神戸投資勉強会	6403	水道機工	1329	1475	11.0%					サントーシー	湘南投資勉強会	9272	ブティックス	1877.5	1575	-16.1%										
雑魚投資家ベイベ	湘南投資勉強会	6425	ユニバーサルエンターテインメン	2377	2300	-3.2%					ふう	神戸投資勉強会	3526	芦森工業	1235	2014	63.1%										
かっつ、	神戸投資勉強会	6425	ユニバーサルエンターテインメン	2377	2300	-3.2%					ひんご	湘南投資勉強会	5381	ＭＩＰＯＸ	719	452	-37.1%										
josui	湘南投資勉強会	6425	ユニバーサルエンターテインメン	2377	2300	-3.2%					ひんご	湘南投資勉強会	7374	コンフィデンス	1963	1557	-20.7%										
リネラブ	神戸投資勉強会	6460	セガサミーホールディングス	1928	1972	2.3%					トム	湘南投資勉強会	6226	守谷輸送機工業	748	1246	66.6%										
tony	神戸投資勉強会	6492	岡野バルブ	3350	3160	-5.7%					ぺるる	湘南投資勉強会	4334	ユークス	1206	541	-55.1%										
tony	神戸投資勉強会	6521	オキサイド	4405	3200	-27.4%					りんたん	湘南投資勉強会	5125	ファインズ	1335	574	-57.0%										
株ピ孔明	神戸投資勉強会	6526	ソシオネクスト	1366	2560	87.4%					oct	湘南投資勉強会	4262	ニフティライフスタイル	857	837	-2.3%										
ふう	神戸投資勉強会	6533	ＯＲＣＨＥＳＴＲＡＨＬＤＧＳ	1870	1116	-40.3%					初心	湘南投資勉強会	7038	フロンティア・マネジメント	1282	1511	17.9%										
葵堂	神戸投資勉強会	6539	ＭＳ－Ｊａｐａｎ	1053	1134	7.7%					タイ	湘南投資勉強会	1689	ＷＴ天然ガス上場投	3750	1551	-58.6%										
あせろら	湘南投資勉強会	6539	ＭＳ－Ｊａｐａｎ	1053	1134	7.7%					タイ	湘南投資勉強会	9262	シルバーライフ	1762	893	-49.3%										
タイ	湘南投資勉強会	6549	ディーエムソリューションズ	1053	1191	13.1%					さざなみ	湘南投資勉強会	MARA	マラソンデジタル	5.75	23.49	308.5%										
タカ@takanovalue	神戸投資勉強会	6550	Ｕｎｉｐｏｓ	144	157	9.0%					シャカ	湘南投資勉強会	9554	ＡＶｉＣ	1174	776	-33.9%										
きよし(湘南)	湘南投資勉強会	6554	エスユーエス	865	707	-18.3%					ヨシ	湘南投資勉強会	2411	ゲンダイエージェンシー	366	377	3.0%										
きよし(神戸)	神戸投資勉強会	6554	エスユーエス	865	707	-18.3%					よしぼん	神戸投資勉強会	2726	パルグループＨＬＤＧＳ	1271.5	2464	93.8%										
イタル	湘南投資勉強会	6555	ＭＳ＆ＣＯＮＳＵＬＴＩＮＧ	613	713	16.3%					くま	湘南投資勉強会	4414	フレクト	2093	4555	117.6%										
タカ@takanovalue	神戸投資勉強会	6555	ＭＳ＆ＣＯＮＳＵＬＴＩＮＧ	613	713	16.3%					くま	湘南投資勉強会	6027	弁護士ドットコム	2619	4355	66.3%										
うわん	神戸投資勉強会	6560	エル・ティー・エス	2735	2892	5.7%					たぐけん	湘南投資勉強会	2146	ＵＴグループ	2399	2444	1.9%										
シャカ	湘南投資勉強会	6560	エル・ティー・エス	2735	2892	5.7%					たぐけん	湘南投資勉強会	4450	パワーソリューションズ	2460	2485	1.0%										
あちし	湘南投資勉強会	6560	エル・ティー・エス	2735	2892	5.7%					たぐけん	湘南投資勉強会	6061	ユニバーサル園芸社	3115	3515	12.8%										
クロロ	神戸投資勉強会	6571	キュービーネットＨＬＤＧＳ	1339	1500	12.0%					サントーシー	湘南投資勉強会	7038	フロンティア・マネジメント	1282	1511	17.9%										
ロニー	湘南投資勉強会	6574	コンヴァノ	480	694	44.6%					アディ	湘南投資勉強会	1429	日本アクア	790	887	12.3%										
ねこじろー	湘南投資勉強会	6574	コンヴァノ	480	694	44.6%					アディ	湘南投資勉強会	6238	フリュー	1039	1394	34.2%										
ロニー	湘南投資勉強会	6577	ベストワンドットコム	1686	3815	126.3%					hide	湘南投資勉強会	5803	フジクラ	968	1084.5	12.0%				カリティクス	湘南投資勉強会	6632	ＪＶＣケンウッド	348	741	112.9%
fukufukurou	神戸投資勉強会	6577	ベストワンドットコム	1686	3815	126.3%					hide	湘南投資勉強会	7279	ハイレックスコーポレーション	1075	1359	26.4%				お多福	湘南投資勉強会	3791	ＩＧポート	2154	4680	117.3%
ねこじろー	湘南投資勉強会	6578	エヌリンクス	179	259	44.7%					あちし	湘南投資勉強会	4490	ビザスク	1356	951	-29.9%										
大きなかぶ	湘南投資勉強会	6578	エヌリンクス	179	259	44.7%					アディ	湘南投資勉強会	9696	ウィザス	890	1741	95.6%										
あそびにん (KN)	湘南投資勉強会	6580	ライトアップ	938	666	-29.0%					ロニー	湘南投資勉強会	6574	コンヴァノ	480	694	44.6%										
ポンポコたぬき	神戸投資勉強会	6625	ＪＡＬＣＯホールディングス	242	232	-4.1%					ふくろう	湘南投資勉強会	3697	ＳＨＩＦＴ	23760	35820	50.8%										
するが	湘南投資勉強会	6625	ＪＡＬＣＯホールディングス	242	232	-4.1%					ふう	神戸投資勉強会	3903	ｇｕｍｉ	919	443	-51.8%										
